image_name,part_0_x,part_0_y,part_1_x,part_1_y,part_2_x,part_2_y,part_3_x,part_3_y,part_4_x,part_4_y,part_5_x,part_5_y,part_6_x,part_6_y,part_7_x,part_7_y,part_8_x,part_8_y,part_9_x,part_9_y,part_10_x,part_10_y,part_11_x,part_11_y,part_12_x,part_12_y,part_13_x,part_13_y,part_14_x,part_14_y,part_15_x,part_15_y,part_16_x,part_16_y,part_17_x,part_17_y,part_18_x,part_18_y,part_19_x,part_19_y,part_20_x,part_20_y,part_21_x,part_21_y,part_22_x,part_22_y,part_23_x,part_23_y,part_24_x,part_24_y,part_25_x,part_25_y,part_26_x,part_26_y,part_27_x,part_27_y,part_28_x,part_28_y,part_29_x,part_29_y,part_30_x,part_30_y,part_31_x,part_31_y,part_32_x,part_32_y,part_33_x,part_33_y,part_34_x,part_34_y,part_35_x,part_35_y,part_36_x,part_36_y,part_37_x,part_37_y,part_38_x,part_38_y,part_39_x,part_39_y,part_40_x,part_40_y,part_41_x,part_41_y,part_42_x,part_42_y,part_43_x,part_43_y,part_44_x,part_44_y,part_45_x,part_45_y,part_46_x,part_46_y,part_47_x,part_47_y,part_48_x,part_48_y,part_49_x,part_49_y,part_50_x,part_50_y,part_51_x,part_51_y,part_52_x,part_52_y,part_53_x,part_53_y,part_54_x,part_54_y,part_55_x,part_55_y,part_56_x,part_56_y,part_57_x,part_57_y,part_58_x,part_58_y,part_59_x,part_59_y,part_60_x,part_60_y,part_61_x,part_61_y,part_62_x,part_62_y,part_63_x,part_63_y,part_64_x,part_64_y,part_65_x,part_65_y,part_66_x,part_66_y,part_67_x,part_67_y
1038.jpeg,12,45,11,55,12,65,12,74,14,84,18,92,25,97,34,99,44,100,56,100,68,99,77,95,83,88,87,80,89,70,90,60,92,50,16,35,20,27,28,24,36,24,44,28,53,28,62,25,72,25,81,29,85,38,48,36,47,42,46,49,45,56,38,62,41,63,45,64,49,64,54,63,25,39,29,36,35,36,39,40,34,41,29,41,59,41,64,37,70,38,74,41,70,43,64,43,31,78,36,76,41,74,45,76,49,75,55,77,62,81,55,83,49,83,44,82,40,82,35,81,33,78,40,77,45,78,49,78,59,80,49,79,45,79,40,78
1039.jpeg,9,46,9,57,10,67,11,77,14,87,19,94,28,98,37,100,48,101,58,101,68,98,76,93,81,85,84,76,85,67,86,56,86,46,12,35,16,27,25,24,34,25,41,28,53,28,60,25,69,24,78,27,82,34,47,35,47,42,47,49,47,56,38,62,42,63,47,65,52,64,56,63,21,39,25,36,30,36,36,39,30,40,25,40,59,39,64,36,69,37,74,39,69,41,64,40,31,79,37,75,42,74,47,74,51,73,57,75,64,79,58,82,52,82,47,82,42,82,36,82,33,78,42,77,47,77,51,77,61,79,51,77,47,78,42,77
104.jpeg,14,38,13,48,13,57,14,67,16,77,20,85,27,93,34,98,44,100,56,99,67,96,77,90,84,83,89,74,92,65,93,54,93,44,19,29,23,26,29,24,35,25,42,27,56,27,63,24,70,24,78,26,83,31,47,36,46,42,44,49,43,56,37,61,40,62,44,64,50,63,55,61,25,38,29,37,34,37,39,39,34,39,29,40,60,39,65,37,70,37,74,39,70,40,65,40,31,73,35,71,41,70,45,71,50,70,56,72,64,74,56,78,50,80,45,80,40,79,35,77,34,73,40,74,45,74,50,74,61,74,50,75,45,75,40,74
1040.jpeg,7,43,8,54,9,65,10,76,13,86,17,94,25,99,35,101,47,102,58,101,69,99,76,92,81,84,83,74,85,63,87,52,88,41,11,35,16,29,24,26,32,26,40,28,54,28,62,26,71,26,78,28,84,34,47,38,47,45,47,53,47,60,39,67,43,68,47,69,51,68,55,67,20,40,25,37,31,37,36,41,31,43,25,43,58,41,64,37,70,37,74,40,70,42,64,42,30,85,36,82,42,80,47,81,52,80,58,82,64,85,58,89,52,91,47,91,41,90,35,89,33,85,42,84,47,84,52,84,62,85,51,85,47,85,42,85
1041.jpeg,9,33,10,43,12,51,13,60,16,68,21,76,28,82,36,86,44,88,52,86,60,82,66,76,71,70,74,62,76,53,78,45,79,36,16,30,22,25,30,24,38,25,46,27,51,28,58,26,65,25,72,26,77,30,48,33,48,39,48,46,49,53,41,55,44,57,48,58,51,57,54,56,25,34,29,31,33,31,38,34,33,35,29,35,57,35,61,32,66,32,69,34,66,36,61,35,32,66,38,64,43,64,47,65,50,64,54,65,58,67,53,70,49,72,46,72,42,72,37,70,35,66,43,66,46,67,50,67,56,67,49,67,46,68,43,67
1042.jpeg,7,34,8,45,10,56,13,67,17,77,23,85,31,92,39,97,49,98,58,97,67,92,75,85,81,77,85,67,88,55,90,44,91,32,12,31,17,27,25,26,32,27,39,29,54,28,62,26,69,25,77,25,83,29,46,36,46,44,46,52,46,59,39,64,43,65,47,66,51,65,55,64,22,37,26,35,32,34,37,37,31,39,26,39,59,37,64,34,69,34,74,36,70,39,64,39,36,79,40,77,44,76,47,77,51,76,55,77,60,80,56,84,51,86,47,86,44,86,40,84,39,80,44,79,47,80,51,79,57,80,51,80,47,81,44,80
1043.jpeg,7,39,8,50,9,60,11,70,15,79,20,87,28,94,37,97,48,98,59,97,69,94,76,88,82,80,86,71,88,61,89,51,89,40,14,28,18,23,26,21,33,22,40,25,55,25,63,23,70,23,78,24,82,30,48,34,48,40,48,46,48,52,40,59,44,60,48,62,53,61,57,59,23,36,27,32,33,33,38,37,33,38,27,38,59,38,64,33,70,33,74,37,70,39,64,39,34,77,40,73,45,71,49,72,52,71,57,73,63,77,58,80,53,82,49,83,45,82,40,81,37,77,45,75,49,75,52,75,60,77,52,76,49,77,45,76
1044.jpeg,9,36,10,46,11,55,14,64,18,73,24,80,32,86,40,90,50,91,59,89,66,84,73,78,77,70,79,62,80,53,82,44,83,35,17,27,21,22,29,20,36,21,43,24,56,25,62,22,69,21,76,23,80,28,50,33,50,39,50,45,50,52,42,56,46,57,50,58,53,58,57,57,25,34,29,33,34,33,38,35,34,36,29,36,59,36,64,34,69,34,73,36,69,37,64,37,35,68,40,66,45,65,49,66,52,66,56,67,61,69,57,74,52,75,49,75,45,75,40,73,37,69,45,69,49,69,52,69,59,69,52,70,49,70,45,70
1045.jpeg,1,41,3,52,5,63,8,73,13,82,19,90,28,95,37,97,48,96,59,96,68,93,77,88,84,81,89,72,92,62,93,52,94,41,6,27,11,22,19,20,27,22,36,24,51,25,60,23,69,22,78,23,85,29,42,34,42,41,41,48,41,55,35,62,39,63,43,63,48,62,52,62,14,36,19,33,26,33,31,37,25,39,19,39,57,37,62,33,69,33,74,36,69,38,63,38,29,80,34,77,40,75,44,76,48,75,55,77,61,80,55,81,50,82,45,83,40,82,35,82,32,80,40,79,44,80,49,79,58,80,49,76,44,76,40,76
1046.jpeg,11,41,12,51,14,61,16,71,20,79,25,87,32,94,41,97,52,97,62,96,70,92,77,85,81,76,84,66,85,56,86,46,87,35,16,33,20,28,27,26,35,26,41,29,53,28,60,25,68,23,76,25,80,30,47,36,48,44,48,52,49,60,40,63,45,64,49,65,54,64,58,62,24,39,28,37,33,37,38,39,33,40,28,40,58,38,63,35,68,35,72,36,68,38,63,39,34,76,39,74,45,73,49,74,53,72,59,73,64,75,60,80,54,81,50,82,45,82,39,81,36,76,45,75,49,75,53,75,62,75,54,78,50,78,45,78
1047.jpeg,10,41,12,52,14,61,17,71,21,79,27,86,35,92,43,96,53,96,63,95,70,91,77,85,82,77,85,68,86,58,87,48,87,38,17,31,22,26,28,25,35,26,42,28,52,29,59,26,67,25,74,26,80,31,47,36,48,41,48,46,48,51,43,59,46,59,50,60,54,59,57,58,24,38,28,35,34,34,39,39,34,40,28,40,59,39,63,34,69,34,73,37,69,40,64,40,38,74,42,70,47,67,51,68,54,67,59,69,64,73,60,76,56,78,52,79,48,78,43,77,41,74,47,72,51,72,55,71,62,73,55,73,51,73,47,73
1048.jpeg,8,42,8,53,9,63,12,73,15,82,20,89,27,95,36,97,44,98,53,98,62,96,70,91,75,84,79,75,82,66,84,56,85,46,15,31,20,25,27,24,35,24,42,27,52,28,59,26,67,25,74,28,79,33,47,37,47,43,46,50,46,56,40,63,43,64,46,64,50,64,53,64,22,38,27,36,32,36,37,40,32,41,26,40,57,40,62,37,67,37,71,40,67,42,62,41,36,81,39,76,44,73,46,74,49,74,53,77,56,82,53,84,49,86,46,86,43,85,39,84,38,81,44,78,46,78,49,78,54,81,49,81,46,81,43,80
105.jpeg,10,36,11,46,13,55,15,64,18,72,24,80,31,86,39,92,48,94,58,92,67,87,75,81,81,73,85,64,87,55,89,45,90,34,16,32,21,27,28,25,35,25,42,27,53,27,61,25,69,25,76,27,81,32,47,36,47,44,47,51,46,59,39,60,42,62,47,64,51,63,56,61,25,38,29,38,33,37,38,38,33,39,29,39,59,38,63,37,68,38,72,39,68,40,63,39,35,70,40,69,44,69,47,69,51,69,56,70,62,71,56,76,51,78,48,78,44,77,40,74,38,70,44,71,48,71,51,71,59,71,51,73,48,73,44,72
1050.jpeg,5,44,5,54,7,64,9,74,12,83,18,91,25,96,35,99,45,99,55,99,64,96,71,91,76,84,80,75,82,66,84,56,85,47,13,32,19,26,27,24,35,25,43,28,53,29,61,26,69,26,76,29,80,35,48,38,47,45,47,52,47,59,40,65,43,66,47,67,50,66,54,65,21,39,26,36,32,36,36,40,31,41,25,41,58,41,63,37,69,38,73,41,69,43,63,42,35,85,39,79,43,76,47,76,49,76,53,79,57,85,53,87,49,88,46,88,43,88,38,87,37,84,43,80,46,80,49,80,54,84,49,83,46,83,43,83
1051.jpeg,9,37,10,48,12,58,15,68,19,77,26,85,33,91,42,96,52,96,62,95,69,90,76,84,82,76,85,66,87,56,88,46,87,35,16,27,20,23,28,23,34,24,41,28,51,28,58,25,66,23,74,23,79,28,47,35,47,41,47,46,48,52,41,59,44,60,49,60,53,59,57,58,23,36,27,33,33,33,37,37,32,39,27,38,58,37,62,33,67,33,72,36,68,38,63,38,37,74,41,71,46,69,49,70,53,68,58,70,63,73,58,76,54,78,50,79,46,79,42,77,39,73,46,73,49,73,53,72,61,73,53,73,50,73,46,73
1052.jpeg,7,42,8,52,10,61,11,71,15,80,20,88,28,94,37,97,48,97,59,97,67,94,74,87,78,79,80,70,81,61,83,53,83,43,17,30,23,27,29,26,35,27,42,29,56,29,62,26,69,25,75,26,79,30,48,36,48,41,48,46,48,51,42,59,45,59,48,60,51,59,54,59,22,38,26,34,32,34,37,38,32,40,26,40,58,38,63,33,69,33,73,37,70,40,63,40,33,76,39,70,45,67,49,67,52,66,58,69,62,74,58,81,53,84,49,85,45,84,39,81,36,75,45,71,49,71,52,70,60,74,53,79,49,80,45,79
1053.jpeg,10,45,9,55,9,65,10,76,12,85,17,93,25,98,35,100,46,101,57,100,67,98,76,94,81,87,84,77,85,67,86,58,87,48,14,33,18,26,26,24,35,24,42,27,54,27,62,24,71,24,79,28,83,35,47,36,47,43,47,49,46,56,38,63,42,64,46,65,51,64,55,63,22,38,27,35,33,35,38,39,32,41,26,41,59,40,64,35,69,35,74,39,70,42,64,42,32,81,37,77,42,75,46,77,50,76,55,77,61,81,55,84,50,84,46,84,42,84,36,84,34,80,42,79,46,79,50,79,58,81,50,80,46,80,42,80
1054.jpeg,-1,43,1,53,3,64,6,75,10,85,16,93,26,97,37,99,49,99,61,99,71,97,81,92,87,84,90,74,92,63,93,52,93,41,8,28,13,22,22,20,30,21,38,25,54,24,62,21,71,21,79,23,85,29,47,33,48,39,48,45,49,51,40,60,44,61,48,62,53,61,56,60,17,36,22,32,28,32,34,36,28,37,22,37,59,36,65,32,71,32,76,36,71,37,65,37,32,81,38,75,45,72,49,73,53,72,59,75,66,81,60,84,53,86,49,86,45,86,39,84,35,81,45,77,49,77,53,77,62,80,53,79,49,79,45,79
1055.jpeg,9,48,10,57,11,66,13,75,16,83,21,90,29,95,37,98,48,99,58,98,66,95,73,90,78,83,80,75,82,66,83,58,84,49,14,34,19,27,26,25,34,25,42,29,54,29,62,26,70,26,78,28,81,36,49,36,49,41,49,46,49,51,41,59,45,60,49,60,52,60,56,59,23,41,27,39,32,39,37,41,32,42,27,42,59,41,64,39,69,40,73,42,69,43,64,42,33,77,39,74,45,71,49,72,53,71,58,73,63,77,58,81,53,82,49,83,45,83,39,81,36,77,45,75,49,76,53,75,60,77,53,76,49,76,45,76
1056.jpeg,9,47,10,57,12,66,14,75,17,83,21,90,28,95,37,97,47,97,57,97,66,94,73,90,78,83,81,74,82,65,84,57,84,48,15,34,18,27,25,24,33,25,40,27,52,27,59,25,67,24,74,27,78,33,46,34,46,40,45,46,45,52,38,58,42,59,46,61,50,59,54,58,23,38,27,35,32,35,36,38,32,39,27,39,57,38,62,35,66,35,70,38,66,39,62,39,31,77,36,72,42,70,46,70,51,70,57,71,63,75,57,79,52,80,47,81,42,81,36,80,33,76,42,73,46,72,51,72,61,75,51,77,46,77,42,77
1057.jpeg,11,39,12,48,13,58,15,67,18,76,23,84,29,91,37,96,47,97,57,96,64,91,71,85,76,76,80,67,82,58,84,49,84,39,17,30,21,25,28,23,35,24,42,26,55,26,62,24,69,24,76,26,80,32,49,35,48,41,48,47,48,54,40,58,44,59,48,61,52,60,56,58,25,35,29,32,34,32,38,36,33,37,28,37,58,36,63,34,68,34,72,37,68,39,63,38,35,73,39,71,44,70,47,71,51,70,55,72,59,75,55,78,51,79,47,79,43,79,39,77,37,73,43,73,47,74,51,73,57,75,51,75,47,75,43,74
1058.jpeg,8,38,8,48,9,59,10,68,12,78,16,88,22,95,32,100,43,101,54,101,64,97,71,91,76,83,80,74,83,64,86,54,87,44,14,28,19,23,26,22,33,23,40,27,58,29,65,26,72,26,79,29,83,35,48,38,48,47,48,55,47,64,38,68,42,70,46,71,51,70,55,69,21,37,26,35,32,35,36,40,31,41,25,40,59,42,64,38,70,38,74,42,70,44,64,43,32,84,37,82,42,81,46,83,49,82,54,83,58,86,53,90,48,92,44,92,41,91,36,89,34,84,42,84,45,85,49,85,56,86,49,86,45,86,41,86
1059.jpeg,9,39,9,50,10,61,12,71,16,80,22,88,30,94,39,98,49,99,59,98,68,93,74,86,78,77,81,68,83,58,84,48,84,38,14,32,18,27,26,25,34,26,41,29,53,29,61,26,68,25,76,27,80,32,47,37,47,45,47,54,47,62,37,64,42,66,47,67,52,66,57,63,22,38,27,37,32,37,36,39,31,40,26,40,57,39,62,37,67,36,72,38,67,40,62,40,31,75,37,74,43,74,47,75,51,73,57,74,63,75,58,80,52,81,47,81,42,81,37,79,33,75,42,76,47,77,52,76,61,75,52,76,47,77,42,76
106.jpeg,10,46,10,56,11,66,13,76,17,85,23,92,33,97,43,100,54,99,65,98,74,94,82,87,85,80,87,70,87,61,87,51,86,42,17,32,21,26,28,24,36,24,43,27,53,26,61,23,68,22,75,24,80,29,48,35,49,41,49,48,50,54,41,61,45,62,50,63,54,61,59,60,24,39,28,36,33,36,38,39,33,40,28,40,59,38,63,35,68,35,72,37,68,38,63,39,34,77,40,74,46,72,50,73,54,71,60,72,67,75,62,79,56,80,51,81,47,81,41,80,37,77,46,75,51,76,55,75,65,75,55,75,51,76,46,76
1060.jpeg,8,36,10,47,13,57,16,67,20,77,25,85,33,92,42,96,51,96,60,96,69,91,76,84,82,75,85,65,87,54,89,43,90,32,14,33,19,28,26,27,33,28,41,30,52,29,60,26,68,25,76,26,83,30,47,36,47,43,47,49,48,56,41,61,45,62,49,62,53,61,57,60,22,38,26,35,32,35,37,38,32,40,26,40,59,37,64,33,70,33,74,36,70,38,64,38,35,75,40,73,46,71,50,72,54,70,60,72,66,74,61,80,55,83,50,84,46,83,40,81,37,75,46,74,50,74,54,74,64,74,54,78,50,79,46,78
1061.jpeg,7,38,8,48,9,58,11,67,14,77,19,86,26,92,36,96,47,97,59,96,68,93,76,87,82,78,85,69,88,59,89,49,90,38,14,26,20,22,27,21,34,23,41,26,54,25,61,23,68,21,76,22,82,26,48,32,48,37,48,42,48,47,41,56,44,57,48,57,52,57,55,56,22,36,26,33,32,33,37,36,31,37,26,37,59,36,64,33,69,33,74,36,69,38,64,37,33,75,38,70,44,67,48,68,52,67,58,70,63,75,58,80,52,81,48,82,43,81,38,80,35,75,44,71,48,71,52,71,60,74,52,75,48,76,44,76
1062.jpeg,9,40,11,50,14,60,18,69,21,78,27,86,35,92,43,96,52,96,61,94,68,89,74,82,79,73,82,64,83,54,84,44,84,34,15,34,20,29,26,28,33,29,41,31,51,29,58,26,66,24,73,25,79,29,46,35,47,41,47,48,48,54,42,59,45,60,49,60,53,59,56,58,23,39,26,36,31,35,36,38,32,40,26,41,58,37,62,33,67,33,71,35,68,38,63,38,37,74,41,71,46,69,50,69,54,68,59,69,64,72,60,76,56,78,51,79,47,79,42,77,39,73,46,72,51,72,54,71,62,71,55,74,51,75,47,74
1063.jpeg,8,33,9,44,10,55,12,65,17,74,24,82,32,89,40,93,49,94,58,93,66,88,72,81,77,73,81,63,83,54,85,44,86,33,15,30,20,25,28,25,35,26,42,30,54,30,62,27,69,25,76,26,81,31,48,36,48,44,48,52,48,60,39,62,43,63,48,65,53,63,57,62,23,35,28,34,33,34,38,37,33,38,27,38,58,37,63,34,68,34,72,36,68,38,63,38,33,73,38,71,43,71,48,72,52,71,57,72,62,73,57,79,52,81,48,81,43,81,38,78,35,73,43,73,48,74,52,73,60,74,52,76,48,77,43,76
1064.jpeg,10,44,12,54,14,63,17,72,21,80,27,87,34,93,42,96,52,96,61,95,69,91,75,85,80,78,83,69,84,60,85,50,85,40,17,32,21,26,28,25,35,26,42,28,50,28,57,26,65,25,73,26,79,31,46,35,47,40,47,44,48,49,42,57,45,58,49,58,53,57,56,56,24,38,28,35,33,35,38,39,33,40,28,41,57,39,62,34,67,34,72,38,68,40,62,40,38,74,42,69,46,65,50,66,53,65,58,68,62,73,59,77,54,79,51,80,47,79,42,78,41,73,46,69,50,69,53,69,59,73,54,74,50,74,47,74
1065.jpeg,5,56,6,65,8,74,11,82,15,90,22,95,31,98,41,99,53,98,64,97,73,95,80,91,84,84,86,75,87,66,87,57,87,48,11,35,16,29,22,24,30,23,37,25,52,23,60,21,68,21,75,24,80,30,46,34,47,38,47,41,48,45,41,58,45,57,48,57,52,57,55,57,19,43,24,39,30,38,35,41,30,42,24,43,57,39,63,36,68,36,73,39,69,40,63,40,32,79,37,69,45,64,49,64,54,63,61,68,67,77,62,82,56,85,50,86,45,86,38,84,35,78,45,70,49,69,54,69,64,76,55,78,50,78,45,78
1066.jpeg,9,38,10,48,12,58,13,68,15,77,20,86,28,92,37,96,48,97,59,96,68,92,76,86,81,77,83,68,85,58,87,48,87,38,13,29,18,24,24,24,31,26,38,28,55,28,62,26,69,24,77,24,82,29,46,37,46,43,46,49,46,56,39,61,42,62,46,63,50,62,54,61,21,38,25,36,30,36,35,39,30,40,25,40,59,39,64,37,69,37,74,38,70,40,64,40,30,74,36,72,42,70,46,71,50,70,56,72,62,74,56,80,50,82,46,83,42,82,36,80,33,74,42,73,46,73,50,73,59,75,50,77,46,77,42,77
1067.jpeg,5,40,5,51,7,61,9,72,12,82,18,90,26,96,36,99,46,100,58,100,69,98,79,93,86,85,89,75,92,63,93,52,93,40,10,31,16,25,24,24,32,26,39,30,54,29,62,26,71,25,79,27,85,32,47,37,46,44,46,50,46,57,39,65,43,65,47,66,51,65,56,64,19,40,24,38,30,38,35,40,30,41,24,41,60,40,65,38,71,38,76,40,71,42,65,41,30,81,37,78,43,76,48,78,52,76,59,78,66,80,59,85,53,87,48,87,43,87,37,85,33,81,43,80,48,81,52,80,63,81,52,81,48,81,43,81
1068.jpeg,9,41,10,51,12,60,14,70,17,78,22,84,30,88,40,90,50,91,60,90,70,87,78,83,83,76,87,68,88,58,89,48,90,38,15,28,19,23,26,20,33,21,39,24,56,23,62,20,69,19,76,21,81,26,48,31,48,35,48,39,48,44,41,53,44,53,48,53,52,53,56,53,23,36,27,33,33,33,38,36,33,37,28,38,58,35,63,32,69,32,73,35,69,37,63,36,34,69,40,64,45,61,48,62,51,61,57,64,64,68,58,69,52,70,49,70,45,70,40,70,37,68,45,65,48,65,52,65,61,67,52,65,48,65,45,65
1069.jpeg,10,39,11,49,13,58,15,67,17,76,22,85,29,92,37,97,48,97,58,96,67,92,73,85,78,77,81,67,83,58,85,49,85,39,15,31,20,26,27,24,34,25,41,28,55,27,62,25,69,24,76,26,81,31,48,36,48,42,48,49,48,56,40,60,44,62,48,63,52,62,56,61,24,36,28,34,33,34,38,37,33,39,28,39,59,37,63,34,69,34,73,37,69,39,64,39,34,75,38,73,43,72,47,74,51,73,56,74,61,77,56,81,51,82,47,82,43,82,38,80,36,76,43,76,47,76,51,76,58,77,51,77,47,78,43,77
107.jpeg,12,45,11,54,11,64,11,73,14,83,18,90,26,96,35,99,47,100,60,100,72,97,82,92,89,85,92,76,94,66,94,57,94,47,16,30,20,23,26,20,34,19,41,22,55,22,63,18,72,18,80,21,85,28,47,33,46,39,45,46,45,52,38,60,42,61,46,62,51,61,57,60,22,38,26,33,32,33,38,38,32,39,26,39,60,37,65,32,71,31,76,36,72,37,65,38,33,77,37,73,43,70,47,71,51,70,58,73,65,77,58,80,52,81,47,81,42,81,37,80,35,77,43,75,47,75,51,75,62,77,51,75,47,75,42,75
1070.jpeg,5,33,6,45,7,57,9,68,13,78,18,87,26,94,36,98,48,98,59,98,69,94,75,86,80,77,83,66,85,55,87,44,87,33,12,30,18,26,27,25,35,27,42,30,55,30,62,26,70,24,77,25,83,29,48,37,49,46,49,55,49,64,39,66,44,68,48,69,53,68,57,66,21,35,26,32,33,33,38,38,32,40,25,39,59,38,64,33,70,32,75,35,71,39,64,39,33,80,38,78,44,77,48,78,52,77,58,78,62,80,58,85,53,87,48,87,43,87,38,85,36,80,44,80,48,80,52,80,60,81,52,82,48,83,44,82
1071.jpeg,7,36,6,46,6,56,7,66,9,76,14,84,20,90,28,94,37,97,47,97,56,95,63,90,69,84,73,76,76,68,80,60,82,52,17,23,24,19,31,19,39,22,45,26,60,29,67,28,73,29,79,32,81,38,51,36,50,40,50,44,49,49,39,55,43,56,46,58,50,58,53,58,24,33,30,32,35,33,39,36,34,36,29,35,60,41,66,40,70,42,73,45,69,45,65,43,27,69,34,65,41,64,44,65,48,65,52,69,56,76,50,80,45,81,41,80,37,79,32,76,30,70,40,67,43,68,47,69,53,76,46,75,42,75,39,74
1072.jpeg,7,39,7,49,8,58,11,68,14,77,19,85,27,92,35,96,46,97,56,96,64,92,71,86,76,79,79,70,81,60,82,51,83,41,16,30,21,27,28,25,34,26,41,27,55,27,61,25,68,24,74,25,79,30,47,34,47,39,47,45,47,50,41,57,44,58,47,58,50,57,53,56,21,37,26,33,32,32,36,37,31,38,26,39,57,36,61,31,67,31,71,35,68,38,62,37,33,74,38,69,44,66,47,66,50,65,56,67,60,72,56,79,51,82,48,82,44,82,38,79,35,74,44,69,47,69,50,69,58,72,51,76,48,77,44,76
1073.jpeg,9,31,11,42,13,52,15,62,19,72,26,81,34,88,43,94,52,94,61,92,67,86,73,78,77,70,79,60,81,51,82,41,83,32,18,31,24,28,30,27,37,28,44,30,56,29,62,26,68,24,75,24,80,28,50,35,50,43,51,50,51,58,43,61,47,62,51,63,55,62,58,60,25,36,30,34,35,34,40,37,35,39,29,39,59,37,64,33,69,33,73,34,70,38,64,38,36,73,42,72,48,72,51,73,54,72,59,73,64,73,60,78,55,80,51,80,48,80,42,77,39,73,48,74,51,75,54,74,62,74,54,75,51,75,48,75
1074.jpeg,9,32,10,43,11,52,13,61,16,70,21,79,28,85,36,90,45,93,54,92,63,88,72,82,78,75,82,66,85,57,87,47,88,36,15,26,20,22,27,21,35,22,42,24,51,25,58,23,67,23,74,24,80,29,46,34,45,42,45,49,44,56,37,59,41,61,45,62,49,61,53,60,23,35,27,34,31,34,36,35,31,36,27,36,58,37,62,35,67,36,71,38,67,38,62,38,34,70,38,68,42,66,45,67,48,67,53,69,58,72,53,77,48,79,45,79,41,78,37,75,36,71,41,70,45,71,48,71,56,72,48,73,45,73,41,72
1075.jpeg,4,42,6,52,8,61,11,71,15,80,22,88,30,94,40,98,50,98,61,97,68,92,74,84,79,76,82,67,83,57,83,48,83,39,13,30,18,25,24,23,31,24,38,26,56,27,62,24,68,23,74,24,78,28,48,36,49,43,49,50,50,57,40,61,45,62,50,63,54,61,58,60,22,38,26,36,31,36,36,38,31,39,26,39,58,38,63,36,68,36,72,37,68,38,63,38,28,72,35,70,44,69,49,69,54,68,61,69,67,70,62,80,55,85,49,86,44,86,35,82,30,73,44,72,49,72,54,72,65,72,55,81,49,82,44,81
1076.jpeg,9,40,10,51,12,61,16,71,20,80,25,87,33,93,41,97,51,97,62,96,69,92,76,86,81,78,84,69,86,60,86,49,86,39,15,30,20,25,27,24,34,25,41,28,53,27,60,24,68,24,75,25,80,30,47,35,48,40,48,45,48,50,41,58,45,59,49,59,53,58,57,57,24,37,28,35,33,34,38,38,33,40,28,40,57,38,62,34,67,34,72,37,68,39,62,39,37,75,41,70,46,67,50,68,53,66,58,69,62,75,59,79,55,81,51,82,46,82,42,80,40,75,46,71,50,71,54,71,60,74,54,76,50,76,46,76
1077.jpeg,14,46,15,55,16,63,18,72,21,80,25,88,31,94,39,98,49,99,59,98,68,95,76,89,82,82,85,73,87,64,88,55,88,45,15,36,19,29,26,26,33,26,40,28,51,28,59,26,68,25,76,27,82,34,45,36,45,40,45,45,45,50,39,59,43,59,46,60,50,59,54,58,23,41,27,39,32,38,37,40,32,42,27,42,58,40,63,37,68,37,73,39,69,41,63,41,34,77,39,73,43,70,47,71,50,70,56,72,63,75,57,79,51,81,48,82,44,82,39,80,37,77,43,75,47,75,51,74,60,75,51,75,47,76,44,76
1078.jpeg,5,44,5,54,7,64,8,74,11,83,16,91,25,96,36,98,48,98,60,98,71,96,80,91,85,82,87,73,89,63,90,53,90,43,12,28,17,23,25,21,33,22,40,25,54,24,62,22,70,21,77,23,83,28,47,33,47,40,47,46,47,53,39,60,43,61,47,62,51,61,55,60,21,38,26,35,31,35,37,38,31,39,26,39,58,38,63,35,69,35,74,37,69,39,64,39,28,77,34,72,42,70,47,71,52,69,59,72,67,76,60,82,53,85,47,86,42,85,34,82,30,77,42,74,47,74,52,74,64,76,52,80,47,80,42,80
1079.jpeg,6,56,7,65,9,73,11,82,15,90,21,95,31,98,42,98,54,97,66,96,75,95,83,91,87,83,88,74,89,66,88,57,88,48,11,36,15,29,22,25,29,23,37,25,52,23,60,20,68,20,75,23,80,29,46,34,47,37,48,41,48,45,42,58,46,57,49,56,53,56,56,56,20,44,24,40,29,39,35,41,30,43,24,44,58,39,63,36,69,36,74,38,69,40,63,40,32,77,39,69,46,64,50,64,54,63,61,67,68,74,62,78,56,80,52,80,47,81,39,80,35,76,46,70,51,69,55,69,65,73,55,74,51,74,46,75
108.jpeg,15,36,16,46,17,55,19,64,22,74,26,82,32,90,39,96,48,97,58,96,67,92,75,85,82,77,87,67,89,57,91,46,92,35,16,28,21,25,28,24,34,26,41,29,54,29,61,26,69,24,76,25,83,28,46,35,46,42,45,49,44,56,40,60,43,62,46,63,51,61,55,60,24,36,27,33,33,33,38,37,32,38,27,38,59,36,63,33,69,33,73,35,69,38,64,38,34,74,38,72,43,71,47,72,52,71,57,72,63,73,58,78,52,81,48,81,43,81,39,78,36,74,43,74,47,75,52,74,61,74,52,75,48,76,43,75
1080.jpeg,7,38,7,48,8,58,10,68,13,78,17,87,25,93,34,97,45,97,56,97,66,94,74,89,79,81,82,71,84,62,86,52,87,41,16,27,21,23,28,23,35,24,41,27,55,27,62,25,69,24,76,26,81,30,48,37,47,43,47,50,46,57,39,62,42,63,46,64,50,63,54,62,23,37,28,35,33,35,38,39,33,40,27,40,58,40,63,36,68,36,72,39,68,41,63,41,30,76,36,73,42,72,46,73,50,72,56,74,62,77,56,83,50,85,46,85,41,85,35,82,32,76,42,75,46,76,50,76,60,77,50,80,46,80,42,80
